hours,outs,dppm
2017-09-06 06:30,11988,417
2017-09-06 07:30,11986,834
2017-09-06 08:30,7995,0
2017-09-06 09:30,15974,1126
2017-09-06 10:30,12966,848
2017-09-06 11:30,8989,222
2017-09-06 12:30,14115,566
2017-09-06 13:30,11840,169
2017-09-06 14:30,8965,0
2017-09-06 15:30,0,0
2017-09-06 16:30,0,0
2017-09-06 17:30,0,0
