hours,outs,dppm
2017-09-06 06:30,12299,894
2017-09-06 07:30,11859,2439
2017-09-06 08:30,13360,897
2017-09-06 09:30,13885,1654
2017-09-06 10:30,8895,1011
2017-09-06 11:30,13369,1046
2017-09-06 12:30,10275,2427
2017-09-06 13:30,12857,932
2017-09-06 14:30,8385,1667
2017-09-06 15:30,0,0
2017-09-06 16:30,0,0
2017-09-06 17:30,0,0
