hours,outs,dppm
2017-09-04 06:30,0,0
2017-09-04 07:30,0,0
2017-09-04 08:30,0,0
2017-09-04 09:30,0,0
2017-09-04 10:30,0,0
2017-09-04 11:30,0,0
2017-09-04 12:30,0,0
2017-09-04 13:30,0,0
2017-09-04 14:30,0,0
2017-09-04 15:30,0,0
2017-09-04 16:30,0,0
2017-09-04 17:30,0,0
