hours,outs,dppm
2017-09-06 06:30,8373,358
2017-09-06 07:30,14767,338
2017-09-06 08:30,15425,583
2017-09-06 09:30,12418,81
2017-09-06 10:30,13417,596
2017-09-06 11:30,11320,3960
2017-09-06 12:30,13259,3233
2017-09-06 13:30,10243,1170
2017-09-06 14:30,5931,0
2017-09-06 15:30,0,0
2017-09-06 16:30,0,0
2017-09-06 17:30,0,0
