hours,outs,dppm
2017-09-06 06:30,11394,526
2017-09-06 07:30,14340,906
2017-09-06 08:30,11412,525
2017-09-06 09:30,12869,932
2017-09-06 10:30,12397,484
2017-09-06 11:30,11263,2303
2017-09-06 12:30,10867,276
2017-09-06 13:30,12854,156
2017-09-06 14:30,8419,3079
2017-09-06 15:30,0,0
2017-09-06 16:30,0,0
2017-09-06 17:30,0,0
