hours,outs,dppm
2017-09-06 06:30,7134,1959
2017-09-06 07:30,10407,4115
2017-09-06 08:30,9258,4730
2017-09-06 09:30,9678,6875
2017-09-06 10:30,10144,3047
2017-09-06 11:30,12508,22201
2017-09-06 12:30,12894,3786
2017-09-06 13:30,13660,4155
2017-09-06 14:30,9420,5070
2017-09-06 15:30,0,0
2017-09-06 16:30,0,0
2017-09-06 17:30,0,0
