hours,outs,dppm
2017-08-31 06:30,0,0
2017-08-31 07:30,0,0
2017-08-31 08:30,0,0
2017-08-31 09:30,0,0
2017-08-31 10:30,0,0
2017-08-31 11:30,0,0
2017-08-31 12:30,0,0
2017-08-31 13:30,0,0
2017-08-31 14:30,0,0
2017-08-31 15:30,0,0
2017-08-31 16:30,0,0
2017-08-31 17:30,0,0
