hours,outs,dppm
2017-10-02 06:30,6945,1151
2017-10-02 07:30,10944,365
2017-10-02 08:30,11974,84
2017-10-02 09:30,10444,2769
2017-10-02 10:30,14331,0
2017-10-02 11:30,14273,350
2017-10-02 12:30,11937,419
2017-10-02 13:30,2489,0
2017-10-02 14:30,0,0
2017-10-02 15:30,0,0
2017-10-02 16:30,0,0
2017-10-02 17:30,0,0
