hours,outs,dppm
2017-09-11 06:30,12302,812
2017-09-11 07:30,14487,1103
2017-09-11 08:30,5440,368
2017-09-11 09:30,0,0
2017-09-11 10:30,0,0
2017-09-11 11:30,0,0
2017-09-11 12:30,0,0
2017-09-11 13:30,0,0
2017-09-11 14:30,0,0
2017-09-11 15:30,0,0
2017-09-11 16:30,0,0
2017-09-11 17:30,0,0
