hours,outs,dppm
2017-10-02 06:30,12303,1299
2017-10-02 07:30,11426,787
2017-10-02 08:30,12886,853
2017-10-02 09:30,10406,768
2017-10-02 10:30,12395,403
2017-10-02 11:30,10865,1195
2017-10-02 12:30,13867,577
2017-10-02 13:30,3409,1465
2017-10-02 14:30,0,0
2017-10-02 15:30,0,0
2017-10-02 16:30,0,0
2017-10-02 17:30,0,0
