hours,outs,dppm
2017-10-02 06:30,13930,574
2017-10-02 07:30,8881,338
2017-10-02 08:30,13940,72
2017-10-02 09:30,14816,674
2017-10-02 10:30,12929,541
2017-10-02 11:30,9917,2013
2017-10-02 12:30,10765,2594
2017-10-02 13:30,1998,0
2017-10-02 14:30,0,0
2017-10-02 15:30,0,0
2017-10-02 16:30,0,0
2017-10-02 17:30,0,0
