hours,outs,dppm
2017-10-02 06:30,8990,1222
2017-10-02 07:30,11977,1334
2017-10-02 08:30,13963,1573
2017-10-02 09:30,12830,2333
2017-10-02 10:30,9487,1579
2017-10-02 11:30,11967,2168
2017-10-02 12:30,13878,8431
2017-10-02 13:30,10016,3185
2017-10-02 14:30,0,0
2017-10-02 15:30,0,0
2017-10-02 16:30,0,0
2017-10-02 17:30,0,0
