hours,outs,dppm
2017-09-11 06:30,8992,3877
2017-09-11 07:30,15985,688
2017-09-11 08:30,993,7000
2017-09-11 09:30,0,0
2017-09-11 10:30,0,0
2017-09-11 11:30,0,0
2017-09-11 12:30,0,0
2017-09-11 13:30,0,0
2017-09-11 14:30,0,0
2017-09-11 15:30,0,0
2017-09-11 16:30,0,0
2017-09-11 17:30,0,0
