hours,outs,dppm
2017-10-02 06:30,11103,180
2017-10-02 07:30,11879,84
2017-10-02 08:30,13424,74
2017-10-02 09:30,11216,89
2017-10-02 10:30,12442,241
2017-10-02 11:30,10453,96
2017-10-02 12:30,13453,149
2017-10-02 13:30,2985,0
2017-10-02 14:30,0,0
2017-10-02 15:30,0,0
2017-10-02 16:30,0,0
2017-10-02 17:30,0,0
