hours,outs,dppm
2017-10-02 06:30,8655,9612
2017-10-02 07:30,12816,13395
2017-10-02 08:30,8146,3669
2017-10-02 09:30,8760,228
2017-10-02 10:30,12702,3921
2017-10-02 11:30,14129,9048
2017-10-02 12:30,14037,22969
2017-10-02 13:30,6085,24840
2017-10-02 14:30,0,0
2017-10-02 15:30,0,0
2017-10-02 16:30,0,0
2017-10-02 17:30,0,0
