hours,outs,dppm
2017-10-02 06:30,9979,501
2017-10-02 07:30,12734,2350
2017-10-02 08:30,11444,349
2017-10-02 09:30,10960,820
2017-10-02 10:30,10480,382
2017-10-02 11:30,12465,882
2017-10-02 12:30,12396,323
2017-10-02 13:30,2485,0
2017-10-02 14:30,0,0
2017-10-02 15:30,0,0
2017-10-02 16:30,0,0
2017-10-02 17:30,0,0
