hours,outs,dppm
2017-10-02 06:30,10191,7015
2017-10-02 07:30,12712,4776
2017-10-02 08:30,12215,4239
2017-10-02 09:30,12755,2814
2017-10-02 10:30,11133,6603
2017-10-02 11:30,11292,2121
2017-10-02 12:30,13706,7171
2017-10-02 13:30,3447,7486
2017-10-02 14:30,0,0
2017-10-02 15:30,0,0
2017-10-02 16:30,0,0
2017-10-02 17:30,0,0
